handle,id,text,created_at,likes,retweets,url
sudheerktm,2031250536356565117,"नेपालको नयाँ सत्ताः भारत, चीन र अमेरिकाले कसरी हेर्दैछन् ?

https://t.co/rxTgHBsWGJ https://t.co/YR32n9Bszk",Tue Mar 10 06:07:21 +0000 2026,27,5,https://x.com/sudheerktm/status/2031250536356565117
sudheerktm,2031030662892060802,RT @upendra_singh1_: आगामी दिनमा पनि सरकारलाई कूटनीति सम्बन्धी महत्त्वपूर्ण सल्लाह र सुझाव दिनु हुने नै छ भन्ने आशा लिए धन्यबाद दाई । @sudh…,Mon Mar 09 15:33:39 +0000 2026,0,2,https://x.com/sudheerktm/status/2031030662892060802
sudheerktm,2030673196534661173,"RT @DeepakAdk: In the most high-profile race, Balendra Shah secured more than 68,348 votes compared with 18,734 for KP Sharma Oli in a cons…",Sun Mar 08 15:53:12 +0000 2026,0,3,https://x.com/sudheerktm/status/2030673196534661173
sudheerktm,2030512312239731178,"RT @kalpanadhakal: घरमा खट्ने-घरबाहिर खट्ने, पैसा कमाउने-पैसा नकमाउने, अवसर पाएका-अवसरबाट वन्चित, सुखी-दुःखी, आफ्नै तालमा रमाएका वा अरुको…",Sun Mar 08 05:13:54 +0000 2026,0,3,https://x.com/sudheerktm/status/2030512312239731178
sudheerktm,2030467886691856567,"RT @okaymahesh: Another sober analysis of the electoral results by @sudheerktm sir. 

चुनावका ५ प्रमुख सन्देश | Election Decoded: 5 Key Mes…",Sun Mar 08 02:17:23 +0000 2026,0,1,https://x.com/sudheerktm/status/2030467886691856567
sudheerktm,2030304734830264774,"चुनावका ५ प्रमुख सन्देश | Election Decoded: 5 Key Messages | Sudheer Sharma

https://t.co/64WVa5MK6n https://t.co/eqWnxDtPre",Sat Mar 07 15:29:04 +0000 2026,20,3,https://x.com/sudheerktm/status/2030304734830264774
sudheerktm,2030292262295662842,"हालको चुनावले दिएका ५ वटा प्रमुख राजनीतिक सन्देशहरु के-के हुन् ? 
यो भिडियोमा हामीले यसैको बारेमा विश्लेषण गरेका छौं ।

https://t.co/3NiG51wqOP",Sat Mar 07 14:39:30 +0000 2026,23,4,https://x.com/sudheerktm/status/2030292262295662842
sudheerktm,2029945020757987499,"जनताले किन जिताए रास्वपालाई ? | The Balen Effect: Why RSP Won | Sudheer Sharma

https://t.co/ynkX3AceYs https://t.co/zMJCRi2CgG",Fri Mar 06 15:39:42 +0000 2026,33,8,https://x.com/sudheerktm/status/2029945020757987499
sudheerktm,2029576853242151083,"RT @rabndra: यो सुरु गरियो, एक तिहाई त references नै रैछ 😄 @sudheerktm 
@booksphere___ ले युरोपमा सप्लाइ गरेको पहिलो किताब 😉 https://t.co/1…",Thu Mar 05 15:16:44 +0000 2026,0,2,https://x.com/sudheerktm/status/2029576853242151083
sudheerktm,2029199121589166143,"RT @tulashah: यस भिडियोमा प्रयोग भएका तथ्याँक नेपाल मधेश फाउण्डेशनद्वारा गरिएको बिश्लेषणमा आधारित छन् । धन्यवाद्  @sudheerktm Ji!

कस्ता छ…",Wed Mar 04 14:15:45 +0000 2026,0,2,https://x.com/sudheerktm/status/2029199121589166143
sudheerktm,2029199029691924650,"RT @SamriddhiTPF: In the January edition of Sambaad@Samriddhi with @sudheerktm, he had raised concern about a possible war in the Middle Ea…",Wed Mar 04 14:15:24 +0000 2026,0,2,https://x.com/sudheerktm/status/2029199029691924650
sudheerktm,2029080856388878483,RT @gkkchapur: @sudheerktm I bought and read this book and realized that I am a citizen of a glorious Vedic-Buddhist civilization. I also l…,Wed Mar 04 06:25:49 +0000 2026,0,1,https://x.com/sudheerktm/status/2029080856388878483
sudheerktm,2029080666789560709,"RT @oops_u: @sudheerktm को मन र मत २०८२ मा उठाएको यो कुरा सुन्दा हुन्छ  । 

https://t.co/EKrLgZKIXI https://t.co/x54ylknJZd",Wed Mar 04 06:25:04 +0000 2026,0,1,https://x.com/sudheerktm/status/2029080666789560709
sudheerktm,2028796706805186916,Thank you 🙏,Tue Mar 03 11:36:42 +0000 2026,11,1,https://x.com/sudheerktm/status/2028796706805186916
sudheerktm,2028789397710364964,"RT @DeepakAdk: चुनावको बेला एआईकाे प्रयाेग गरी बनाएका भिडियोले तपाईँ हामीलाई सजिलै झुक्याउन सक्छन् । 

जस्ताे याे एमालेकाे प्रचार गरिएकाे…",Tue Mar 03 11:07:40 +0000 2026,0,4,https://x.com/sudheerktm/status/2028789397710364964
sudheerktm,2028493028625928275,"कस्ता छन् हाम्रा उम्मेद्वार ?

https://t.co/kTvcdNCmm2

#मनरमत #NepalElections #candidates https://t.co/bvO4JjMCrV",Mon Mar 02 15:30:00 +0000 2026,18,1,https://x.com/sudheerktm/status/2028493028625928275
sudheerktm,2028309933964525761,"झापा–५ घुमेर हेर्दा जे देखियो !

Jhapa–5 Decoded: On the ground with voters - Oli vs. Balen, who’s winning the narrative?

https://t.co/AjZMGQgirx https://t.co/tcjGfwvWqT",Mon Mar 02 03:22:27 +0000 2026,40,6,https://x.com/sudheerktm/status/2028309933964525761
sudheerktm,2028123609659789696,❤️ https://t.co/k8pm6JWTwT,Sun Mar 01 15:02:03 +0000 2026,115,5,https://x.com/sudheerktm/status/2028123609659789696
sudheerktm,2027795794666131579,Reposted,Sat Feb 28 17:19:26 +0000 2026,15,3,https://x.com/sudheerktm/status/2027795794666131579
sudheerktm,2027795410241405414,RT @bairagi_shanker: The Government of Nepal should urgently establish a dedicated assessment and rescue mechanism within the Ministry of F…,Sat Feb 28 17:17:55 +0000 2026,0,28,https://x.com/sudheerktm/status/2027795410241405414
sudheerktm,2027770604959723728,"RT @registandiary: बा Vs बालम क्रेज ! 
झापा-५ जहाँ मुद्धाहरु अनेक छन् :
""मान्छे पनि बेच्ने ? भन्दै केहीले नक्कली भुटानी शरणार्थीको कुरा उठा…",Sat Feb 28 15:39:21 +0000 2026,0,5,https://x.com/sudheerktm/status/2027770604959723728
sudheerktm,2027757105604923845,"झापा–५ घुमेर हेर्दा जे देखियो !

पुरा भिडियोः https://t.co/yBrPZ1a6pY

#मनरमत #NepalElection2082 https://t.co/prekMVM81B",Sat Feb 28 14:45:42 +0000 2026,27,7,https://x.com/sudheerktm/status/2027757105604923845
sudheerktm,2027652648267354436,"मन र मत २०८२ : 
हामीले भुईँमान्छेका कुरा सुन्यौं । विद्यार्थीहरुलाई भेट्यौं । युवाहरुसँग भलाकुसारी गऱ्यौं । उम्मेद्वारहरुलाई प्रश्न सोध्यौं । अनि, झापा-५ आइपुगेर दमक बहुमुखी क्याम्पसका प्राध्यापकहरुसँग विमर्श गऱ्यौं । 

https://t.co/l5aao1CAu9

हाम्रो निर्वाचन-यात्राका अरु भिडियो https://t.co/YXdbYoAt85",Sat Feb 28 07:50:37 +0000 2026,6,0,https://x.com/sudheerktm/status/2027652648267354436
sudheerktm,2027560529578033615,"RT @registandiary: चुनावी इपिसेन्टर : दमक
*
सोच परिवर्तन कि मत परिवर्तन ?
*
नयाँ-पुरानो बहस वा विकास-परिवर्तनका कुराभन्दा महत्वपूर्ण हो -…",Sat Feb 28 01:44:35 +0000 2026,0,1,https://x.com/sudheerktm/status/2027560529578033615
sudheerktm,2027397409484222475,"झापा-५ अहिले मुलुकको मुख्य चुनावी मैदान जस्तो बनेको छ । झापाबाट हेर्दा देश कस्तो देखिन्छ ? जेनजी विद्रोह, सरकार, अर्थतन्त्र, विकास र अहिलेको निर्वाचनलाई यहाँबाट कसरी हेरिएको छ ? 

हामीले दमक बहुमुखी क्याम्पसका प्राध्यापकहरुसँग यहाँको राजनीतिक माहौलका बारेमा छलफल गरेका छौं । https://t.co/qbgcM848cN",Fri Feb 27 14:56:24 +0000 2026,23,2,https://x.com/sudheerktm/status/2027397409484222475
sudheerktm,2027200636811645221,"उनी ऋषिजंग थापा हुन् ।

जेनजी विद्रोहबारे बिबीसीले बिहीबार सार्वजनिक गरेको वृत्तचित्रमा पनि मैले उनको अनुहार देखें ।

२०८२ भदौ २३ गते संसदभवन अगाडि जुन गोलीकाण्ड भएको थियो, त्यसबखत अग्रपंक्तिमा थिए उनी । नारा लगाउँदै गर्दा सँगैका साथी ढले, उनी स्वयं पनि अलिकतिले मात्र बचे । https://t.co/iw0OglADrl",Fri Feb 27 01:54:30 +0000 2026,80,12,https://x.com/sudheerktm/status/2027200636811645221
sudheerktm,2027067162834473047,RT @amritna: स्वदेशी मिडिया पनि सुनौं न। @sudheerktm सँग संसदभवन अगाडि गोलीकाण्ड झेलेका युवा अभियन्तासँग कुराकानी https://t.co/aWxmBynahs,Thu Feb 26 17:04:07 +0000 2026,0,5,https://x.com/sudheerktm/status/2027067162834473047
sudheerktm,2026676104648597657,"सर्लाही-४ मा हामीले जे देख्यौं ! 

🔗 पुरा भिडियोः https://t.co/rWCTyme52q https://t.co/Zy5LvexSJw",Wed Feb 25 15:10:11 +0000 2026,46,7,https://x.com/sudheerktm/status/2026676104648597657
sudheerktm,2026292904944398501,"अब नेपाली राजनीतिमा पूँजीवादी पकड झन बलियो हुन्छ : रोशन जनकपुरी | मन र मत २०८२ | Sudheer Sharma

https://t.co/KZUq2J7k8O https://t.co/RoOVBwuTLg",Tue Feb 24 13:47:29 +0000 2026,17,6,https://x.com/sudheerktm/status/2026292904944398501
sudheerktm,2026292224607310335,"दमकका जेनजी प्रतिनिधि कस्तो नेता चाहन्छन् ? कस्तो देश देख्न चाहन्छन् ?

https://t.co/wdKIn7Zdsg https://t.co/7QEm0Z2x80",Tue Feb 24 13:44:47 +0000 2026,23,1,https://x.com/sudheerktm/status/2026292224607310335
sudheerktm,2025948917402407296,"वामपन्थी बुद्धिजीवि रोशन जनकपुरीका कतिपय भनाई तपाईलाई anti-current लाग्न सक्छन् । उनले हालको चुनावी माहौललाई आफ्नै वैचारिक चश्माबाट हेरेर विश्लेषण गरेका छन् । उनको बुझाई छ : नेपाली कम्युनिष्टहरु अहिले भयानक संकटको घडीमा आइपुगेका छन् ।

https://t.co/ccczQmRSYG",Mon Feb 23 15:00:36 +0000 2026,28,4,https://x.com/sudheerktm/status/2025948917402407296
sudheerktm,2025945921142550533,"मधेशबाट हेर्दा देश !

https://t.co/oFaNUSOvnr https://t.co/x47QqMgejj",Mon Feb 23 14:48:42 +0000 2026,47,5,https://x.com/sudheerktm/status/2025945921142550533
sudheerktm,2025855692792639713,"RT @mailalama: नयाँ र पुराना पार्टीबारे के भन्छन् जनकपुरका युवा ?
मन र मत २०८२ !
Madhesh with @sudheerktm 
https://t.co/lsGMK9vGfz",Mon Feb 23 08:50:10 +0000 2026,0,1,https://x.com/sudheerktm/status/2025855692792639713
sudheerktm,2025810349736505767,"सर्लाहीदेखि सप्तरीसम्मको ‘मुड’ हामीले जस्तो पायौं ! 

#मनरमत 

https://t.co/yHpchTEX3r",Mon Feb 23 05:49:59 +0000 2026,11,1,https://x.com/sudheerktm/status/2025810349736505767
sudheerktm,2025760784098505066,"अहिलेको चुनावी माहौललाई युवाहरुले कसरी हेरिरहेका छन् ? हामीले जनकपुरको रत्नसागर कुण्डको खुला आकाशमुनी बसेर छलफल गऱ्यौं । जेनजी विद्रोहदेखि अहिलेको नयाँ-पुरानो भाष्यसम्मका अनेक विषयमाथि अन्तरक्रिया भयो । 
https://t.co/iHqQGeBHfq

सहभागी : रिंकु मिश्र गायत्री (सञ्चारकर्मी, https://t.co/mBZ5vuNsZU",Mon Feb 23 02:33:02 +0000 2026,28,2,https://x.com/sudheerktm/status/2025760784098505066
sudheerktm,2025573185681588535,"मधेशका जनता के भन्छन् ? सर्लाहीदेखि सप्तरीसम्मको 'मुड' !

https://t.co/u2fWsGVFRD

#मनरमत #NepalElection2082 https://t.co/l7VGrSJSN2",Sun Feb 22 14:07:35 +0000 2026,18,3,https://x.com/sudheerktm/status/2025573185681588535
sudheerktm,2024865817624789316,"बालेन र रवि लामिछानेबीच भएको Power Sharing को म साक्षी हो : अमरेशकुमार सिंह ।

सर्लाहीको बरहथवामा भेटिएका रास्वपा उम्मेद्वार अमरेशकुमार सिंहसँगको  कुराकानी : https://t.co/3w39X6UarI

#मनरमत #NepalElection https://t.co/VObe5tzitF",Fri Feb 20 15:16:45 +0000 2026,24,1,https://x.com/sudheerktm/status/2024865817624789316
sudheerktm,2024857972460101857,"RT @ruru_krishna: @Fewacity @sudheerktm प्रायशः हेरें। सबैका विचारमा प्रभावशाली तर्क छन्। 

तर @Kishore_chandra को विचार र विश्लेषण अलग्गै…",Fri Feb 20 14:45:35 +0000 2026,0,3,https://x.com/sudheerktm/status/2024857972460101857
sudheerktm,2024529769971536286,RT @archana_thapa: This book is not only a remembrance... https://t.co/yjXe9vH7xH,Thu Feb 19 17:01:25 +0000 2026,0,4,https://x.com/sudheerktm/status/2024529769971536286
sudheerktm,2024515763873473010,"RT @HikmatThap57042: बडीमालिका , बाजुरा ।
( तस्वीर : हेमन्त  राई ) https://t.co/0nNk5F1Oo5",Thu Feb 19 16:05:46 +0000 2026,0,9,https://x.com/sudheerktm/status/2024515763873473010
sudheerktm,2024515551889182917,"RT @parajulilr: आज फागुन ७ गते। प्रजातन्त्र दिवस। 

मेरो नयाँ पुस्तक ""सन्धिकाल"" मा मैले २००७ सालको र त्यसपछिका सामाजिक परिवर्तनका आधारभूमि…",Thu Feb 19 16:04:55 +0000 2026,0,21,https://x.com/sudheerktm/status/2024515551889182917
sudheerktm,2024515459027177678,"गगन थापा र अमरेश सिंह उठेको क्षेत्रमा के हुँदैछ ? | Sarlahi-4 Showdown: Gagan Thapa vs Amaresh Singh

https://t.co/L8Lj51iMJT",Thu Feb 19 16:04:33 +0000 2026,4,1,https://x.com/sudheerktm/status/2024515459027177678
sudheerktm,2024500088308191283,RT @Fewacity: विदेशी केवल TV (CNN ) जस्तै धेरै पत्रकार भेला पारेर गरेर कार्यक्रम रोचक लाग्यो ! शुधिर शर्माजीले सर्लाही र समग्र मधेशको अव…,Thu Feb 19 15:03:29 +0000 2026,0,2,https://x.com/sudheerktm/status/2024500088308191283
sudheerktm,2024500038144319494,"किन बारम्बार बल्झिरहन्छ उखु किसानहरुको समस्या ? सर्लाहीबाट हाम्रो भिडियो : 

https://t.co/PTLDBzUvPI https://t.co/68DLS0EucG",Thu Feb 19 15:03:17 +0000 2026,30,5,https://x.com/sudheerktm/status/2024500038144319494
sudheerktm,2024299521711407601,"के छ सर्लाही-४ को हालखबर — जहाँ कांग्रेसका प्रधानमन्त्रीय प्रत्यासी गगन थापा र रास्वपाका उम्मेद्वार अमरेशकुमार सिंहबीच प्रतिस्पर्धा हुँदैछ ।

https://t.co/ZdVfjrlTKT

#मनरमत https://t.co/Tf1ZztYXIn",Thu Feb 19 01:46:30 +0000 2026,20,5,https://x.com/sudheerktm/status/2024299521711407601
sudheerktm,2023409146092273925,"सर्लाही-४ अहिले राष्ट्रिय राडारमा परेको छ । यहाँको सीमान्त गाउँ बलरामा मित्र चन्द्रकिशोरजीसँग, उहाँकै पुर्ख्यौली घरमा 😊

#मनरमत #nepalelection https://t.co/HuuWSyqjjI",Mon Feb 16 14:48:28 +0000 2026,111,1,https://x.com/sudheerktm/status/2023409146092273925
sudheerktm,2023392544558841904,मन र मत २०८२ ! https://t.co/BuJI4KJ0bK,Mon Feb 16 13:42:30 +0000 2026,10,2,https://x.com/sudheerktm/status/2023392544558841904
sudheerktm,2023228841267998744,"भारतीय पूर्व सेनाप्रमुखको किताब र नेपाल : कालापानीदेखि अग्निपथसम्म ।

पुरा भिडियोः https://t.co/OLGUKUwgCN https://t.co/XcF6Zxj3cr",Mon Feb 16 02:52:00 +0000 2026,39,6,https://x.com/sudheerktm/status/2023228841267998744
sudheerktm,2023060167047479476,"~ थापालाई माओले भनेका २ कुरा ~
२००७ सालको क्रान्तिबाटै नेपाली राजनीतिमा होमिएका ९८ बर्षीय पाका नेता विश्वबन्धु थापाको निधन भएको छ । उनको आठ दशक लामो राजनीतिक जीवन निकै उतारचढावपूर्ण छ, त्यसैले त्यसबारे त मेरो भन्नु केही छैन । तर उनी अनुभवको खानी भएकाले मलाई 'भिक्षु, व्यापार र https://t.co/W2E7CiUAYm",Sun Feb 15 15:41:45 +0000 2026,143,22,https://x.com/sudheerktm/status/2023060167047479476
sudheerktm,2022872116417434108,"RT @nilanjanaroy: Shameful to hear about the attack on Professor @irfhabib, relieved he is safe.

""Even after the incident, I completed my…",Sun Feb 15 03:14:30 +0000 2026,0,8,https://x.com/sudheerktm/status/2022872116417434108
sudheerktm,2022868048710103420,RT @anilkathmandu: World’s top lenders join hands to build 670MW Dudhkoshi https://t.co/HSHjuRlNO0 via @kathmandupost,Sun Feb 15 02:58:20 +0000 2026,0,5,https://x.com/sudheerktm/status/2022868048710103420
sudheerktm,2022864982745174292,RT @gorkhalimuslim: भारतीय सेनाका पूर्वप्रमुख मनोजमुकुन्द नरवणेको संस्मरणात्मक पुस्तक Four Stars of Destiny लाई लिएर अहिले त्यहाँ राजनीतिक…,Sun Feb 15 02:46:09 +0000 2026,0,1,https://x.com/sudheerktm/status/2022864982745174292
sudheerktm,2022689507817242847,"भारतीय सेनाका पूर्वप्रमुख मनोजमुकुन्द नरवणेको संस्मरणात्मक पुस्तक Four Stars of Destiny लाई लिएर अहिले त्यहाँ राजनीतिक हंगामा मच्चिएको छ । यसको सार्वजनिक बिक्री–वितरण हुन दिइएको छैन । 

यो किताबमा त्यस्तो के कुरा छ, जसलाई भारत सरकारले आपत्तिजनक ठानिरहेको छ ? अनि, यसमा https://t.co/fGTxiZDap0",Sat Feb 14 15:08:53 +0000 2026,95,16,https://x.com/sudheerktm/status/2022689507817242847
sudheerktm,2022673491934482640,"RT @HikmatThap57042: नेपाली इँजिनियर किर्तीबहादुर थापाको प्राविधिक नेतृत्वमा बनेको इथोपियाको  Modjo–Hawassa Expressway, Lot 3 (Batu–Arsi Ne…",Sat Feb 14 14:05:14 +0000 2026,0,33,https://x.com/sudheerktm/status/2022673491934482640
sudheerktm,2022673249096847728,"RT @DeepakAdk: भारतीय सेनाका पूर्वप्रमुख मनोज मुकुन्द नरवणेको संस्मरणात्मक पुस्तकलाई लिएर किन भयो भारतमा राजनीतिक हंगामा ?

Video explainer…",Sat Feb 14 14:04:16 +0000 2026,0,5,https://x.com/sudheerktm/status/2022673249096847728
sudheerktm,2022635366344462518,"RT @pmsushilakarki: नेपाल, भारत, पाकिस्तान, भुटान र मालदिभ्सका राष्ट्रिय सेवा दल (एनसीसी) का क्याडेट विद्यार्थीहरूसँग, बालुवाटारमा । https:…",Sat Feb 14 11:33:44 +0000 2026,0,8,https://x.com/sudheerktm/status/2022635366344462518
sudheerktm,2022629681737216102,"RT @basantabasnet: अनलाइनखबरको चुनाव विशेष डाटा पोर्टल सार्वजनिक, ३४०० बढी उम्मेदवारका विवरण  https://t.co/wecJ9sNpy1",Sat Feb 14 11:11:09 +0000 2026,0,15,https://x.com/sudheerktm/status/2022629681737216102
sudheerktm,2022607275693662637,"डा. गोविन्द केसी — सँधैका भुँइमान्छे । सडकमा हिडिरहनु भएको रहेछ । फ्याट्ट आएर यो किताब दिनुभयो । 

स्वास्थ्य शिविर चलाउँदै चार दशक नेपाल चाहर्दाखेरी खिचेका तस्विरहरुको संग्रह रहेछ । यसमा समेटिएका अनुहारहरुले हाम्रो मुलुकको विविधतालाई सम्झाउँछन् । अनि यसमा देखिने गाउँ-ठाउँहरुले https://t.co/ZVRXfK6D1M",Sat Feb 14 09:42:07 +0000 2026,100,11,https://x.com/sudheerktm/status/2022607275693662637
sudheerktm,2022349050885148809,"RT @ZafarSobhan: COUNTERPOINT first out of the gate as always when it comes to comment and analysis

My two cents' worth on the election

1…",Fri Feb 13 16:36:01 +0000 2026,0,5,https://x.com/sudheerktm/status/2022349050885148809
sudheerktm,2021958866259562516,"चुनावी मैदानका ३ न्यारेटिभ

पुरा : https://t.co/MkQB3w6ue1 https://t.co/Js2nMktjXW",Thu Feb 12 14:45:34 +0000 2026,11,2,https://x.com/sudheerktm/status/2021958866259562516
sudheerktm,2021593949937291693,"RT @khetaarey: 🧵THREAD: कसैलाई भोट हाल्दैमा छोरा/छोरी घर फर्कन्छन् ?

प्रवासी, परिवार, र “घर फर्किन्छन्” भन्ने राजनीतिक भ्रम‍ पपुलिस्ट शासन…",Wed Feb 11 14:35:31 +0000 2026,0,49,https://x.com/sudheerktm/status/2021593949937291693
sudheerktm,2019687252415430988,"RT @AmritaLamsal: भावपूर्ण श्रध्दा सुमन, आदरणीय मीना दिदी !
तपाईंहरूले कोरिदिनुभएको गोरेटोमा हामीले अलिकति सहजताका साथ पाइला चाल्न सक्यौँ।…",Fri Feb 06 08:18:59 +0000 2026,0,5,https://x.com/sudheerktm/status/2019687252415430988
sudheerktm,2018936415854407778,"RT @registandiary: लज्जा :
मंगलबार साँझ पाटन म्युजियमभित्र उल्काको रौनक थियो। 'डिनर' भनेर बुक गरिएको इंगेजमेन्ट-पार्टीमा २ सयजति बिशिष्ट नि…",Wed Feb 04 06:35:26 +0000 2026,0,38,https://x.com/sudheerktm/status/2018936415854407778
sudheerktm,2018886397407703129,"RT @gorkhalimuslim: अमेरिकाले इरानमाथी आक्रमण गर्दा खाडीमा रहेका नेपालीलाई र नेपाली अर्थतनत्रमा कस्तो असर पर्छ होला ?? 

भू-राजनीतिकासमेत…",Wed Feb 04 03:16:40 +0000 2026,0,1,https://x.com/sudheerktm/status/2018886397407703129
sudheerktm,2017975035303223667,"तिब्बतीहरुले नेपालबाट गरेको खम्पा विद्रोहका धेरै आयामहरु थिए । राजेन्द्र कुँवरले त्यसको ‘नेपाली दृष्टिकोण’लाई समातेर लेखेको यो किताब यस बिषयमा रुची राख्ने जो कोहीलाई उपयोगी हुनसक्छ । 

यसमा उनले खम्पा विद्रोहमा संलग्न व्यक्तिहरुलाई आफैंले भेटेर, कुराकानी गरेर जसरी oral history https://t.co/YbDnvi5MPb",Sun Feb 01 14:55:15 +0000 2026,47,0,https://x.com/sudheerktm/status/2017975035303223667
sudheerktm,2017834231431585807,"RT @DeepakAdk: In this conversation w/ popular podcaster @_Sushantpradhan, I discuss how AI-generated content could impact Nepal’s election…",Sun Feb 01 05:35:44 +0000 2026,0,7,https://x.com/sudheerktm/status/2017834231431585807
sudheerktm,2017600864387797451,"इरान-अमेरिका तनावः हामीलाई के असर पर्नसक्छ ?

https://t.co/JUle9RUvhj https://t.co/8ZOenxzrbv",Sat Jan 31 14:08:25 +0000 2026,20,5,https://x.com/sudheerktm/status/2017600864387797451
sudheerktm,2017245734220009680,"इरानमाथिको अमेरिकी धम्की सामान्य सैन्य दवावमै सिमित रह्यो भने त धेरै फरक नपर्ला । तर, अलि ठूलै भिडन्त भयो भनेचाहिं टाढै भएपनि हामीलाई असर पर्नेछ— २ वटा कारणले । 

भिडियो लिंकः https://t.co/1K7YQ7cK8u https://t.co/q3uLGwJwCQ",Fri Jan 30 14:37:16 +0000 2026,26,6,https://x.com/sudheerktm/status/2017245734220009680
sudheerktm,2017225434099040408,जाडो भगाउन 😂,Fri Jan 30 13:16:36 +0000 2026,10,0,https://x.com/sudheerktm/status/2017225434099040408
sudheerktm,2016713437657911568,"चीनमा के भइरहेको हो ?

ब्रिफिङः https://t.co/erxcp95ZPa https://t.co/EB6G43UeZK",Thu Jan 29 03:22:06 +0000 2026,25,6,https://x.com/sudheerktm/status/2016713437657911568
sudheerktm,2016519978917519459,"चीनमा के हुँदैछ ? 
सी जिनपिङपछिका  शक्तिशाली जर्नेल किन कार्वाहीमा परे ?

China’s Top General Zhang Youxia Purged: What’s Really Happening Across the Himalayas ?

Video link: https://t.co/b6x4q6oZ5z https://t.co/hdfMgCFWEW",Wed Jan 28 14:33:22 +0000 2026,16,6,https://x.com/sudheerktm/status/2016519978917519459
sudheerktm,2016157911102456096,"कांग्रेस सभापति गगन थापा तुलनात्मक रुपले सजिला क्षेत्र छाडेर मधेशको ‘मिनी चम्बल’मा चुनावी परीक्षा दिन गएपछि सर्लाही-४ अकस्मात राष्ट्रिय राडारमा आएको छ । त्यो ठाउँ देखे-बुझेका @mahatsujit को रिपोर्ताज शैलीको यो आलेखले धेरै कुरा बताउँछ, पढ्नु होला है 😊

https://t.co/eqAv71cQJy",Tue Jan 27 14:34:39 +0000 2026,139,26,https://x.com/sudheerktm/status/2016157911102456096
sudheerktm,2016156238334283988,"बोल्ने नेता, नबोल्ने नेता र धेरै बोल्ने नेता !

Full video: https://t.co/bVkdJqCH2p https://t.co/wftrXe4HRd",Tue Jan 27 14:28:00 +0000 2026,63,7,https://x.com/sudheerktm/status/2016156238334283988
sudheerktm,2016136450014904781,"RT @SamriddhiTPF: The 23rd edition of Sambaad@Samriddhi, featuring @sudheerktm , highlighted a shifting reality: Nepal is being pushed away…",Tue Jan 27 13:09:22 +0000 2026,0,1,https://x.com/sudheerktm/status/2016136450014904781
sudheerktm,2016127334903095432,"बोल्ने नेता, नबोल्ने नेता र धेरै बोल्ने नेता !

https://t.co/v80k9Tsy9V https://t.co/wy00r5taPD",Tue Jan 27 12:33:09 +0000 2026,33,8,https://x.com/sudheerktm/status/2016127334903095432
sudheerktm,2016065215180505353,RT @HemulenBaa: A thoughtful and well-rounded conversation @sudheerktm https://t.co/JQlICWNHHX,Tue Jan 27 08:26:18 +0000 2026,0,1,https://x.com/sudheerktm/status/2016065215180505353
sudheerktm,2015811386904035396,"RT @SamriddhiTPF: In the latest edition of Sambaad@Samriddhi, @sudheerktm noted that amid the revival of global geopolitics, Nepal’s territ…",Mon Jan 26 15:37:41 +0000 2026,0,1,https://x.com/sudheerktm/status/2015811386904035396
sudheerktm,2015797360362995759,"नेपालको राजनीति र भूराजनीतिका विषयहरुमा केन्द्रित रहेर सुशान्त प्रधानजीसँग केहीअघि गरेको कुराकानी यता राखेको छु, फूर्सँद मिल्यो भने हेर्नुहोला है 😊

Ep:528 | Time for a Change | Can Nepal’s Politics Reform? | Sudheer Shar... 

https://t.co/e9jmdVtRIk",Mon Jan 26 14:41:57 +0000 2026,24,5,https://x.com/sudheerktm/status/2015797360362995759
sudheerktm,2015693599724454269,"RT @ukaalonews: विश्वभर निर्वाचनको समयमा एआईको प्रयोग कसरी भइरहेको छ?
@dovan_rai @kiran_ktm @sagarb1996 

पूरा अन्तर्वार्ता:
https://t.co/j…",Mon Jan 26 07:49:38 +0000 2026,0,9,https://x.com/sudheerktm/status/2015693599724454269
sudheerktm,2015028396007493847,"RT @sudeepshree: चुनावपछि बालेन कस्ता नेता बन्छन्?
विधि, कानुन, संस्था, प्रक्रिया केही पनि नमान्ने र आफूबाहेक अरू कसैलाई नगन्ने अवैध तुजुक…",Sat Jan 24 11:46:21 +0000 2026,0,12,https://x.com/sudheerktm/status/2015028396007493847
sudheerktm,2014672231058833689,"RT @deependradc: Happening Now!
संवाद @SamriddhiTPF with @sudheerktm https://t.co/PNm8SIg1Qk",Fri Jan 23 12:11:05 +0000 2026,0,1,https://x.com/sudheerktm/status/2014672231058833689
sudheerktm,2014325819850838377,"प्रधानमन्त्रीका प्रत्याशीः को-कति पानीमा ?

पुरा भिडियोः https://t.co/Hdqn8fKnXE https://t.co/iDH10hOMuL",Thu Jan 22 13:14:34 +0000 2026,47,6,https://x.com/sudheerktm/status/2014325819850838377
sudheerktm,2013968587069980768,पुरा भिडियो यताः https://t.co/r1NyoR03ch https://t.co/9mFVeAEIyC,Wed Jan 21 13:35:03 +0000 2026,32,4,https://x.com/sudheerktm/status/2013968587069980768
